id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,email,address,contact,tags,source_url
0791dffc-755e-4054-a185-1633af36e73f,City of Airdrie,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,cityclerk@airdrie.ca,"400 Main Street SE Airdrie, AB T4B 3C3",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=211&FROMRESULTS=true
07b359e4-e064-46ae-9f61-b7d5013f8d32,Alberta Enterprise Corporation,,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,barb.joyner@gov.ab.ca,"12th Floor, Centre West Building 10035 - 108 Street Edmonton, AB T5J 3E1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2527&FROMRESULTS=true
07b705dd-de03-4ad1-8afa-5f32f102aec5,Extendicare (Canada) Inc.,,,,Health Care Body,ocd-organization/country:ca/province:ab,,,,,CA-AB,rluneburg@extendicare.com,"306 Commerce South Office Park 8657 - 51 Avenue Edmonton, AB T6E 6A8",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1713&FROMRESULTS=true
081f9315-c160-427b-bb84-ab7f979571b6,Westmount Charter School Society,,,,School Jurisdiction,ocd-organization/country:ca/province:ab,,,,,CA-AB,ralamy.kneeshaw@westmountcharter.com,"2212 Uxbridge DR N.W. Calgary, AB T2N 4Y3",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1139&FROMRESULTS=true
082a0cad-7e69-4855-9eb6-0fb73aba74e2,Elk Island Public Schools Regional Division No. 14,,,,School Jurisdiction,ocd-organization/country:ca/province:ab,,,,,CA-AB,karen.sand@eips.ca,"683 Wye Road Sherwood Park, AB T8B 1N2",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=800&FROMRESULTS=true
083a1db8-2541-4a02-83cf-e7518049020a,Surface Rights Board,,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,sharon.g.jackson@gov.ab.ca,"5th Floor, Great West Life Building 9920 - 108 Street Edmonton, AB T5K 2M4",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2011&FROMRESULTS=true
08984272-8b00-4293-9d1f-68ffbffe586d,Village of New Norway,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,admin@villageofnewnorway.ca,"PO Box 60 New Norway, AB T0B 3L0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=428&FROMRESULTS=true
089c8a60-3467-4d38-a515-b4998c192fbf,County of Paintearth No. 18,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,tpeach@countypaintearth.ca,"PO Box 509 4901 - 50 Avenue Castor, AB T0C 0X0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=225&FROMRESULTS=true
08d85c77-1f65-454a-ac83-7c1ee1425903,"Institute for Agriculture, Forestry and Environment",,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,audrey.albrecht-lee@gov.ab.ca,"204, J.G. O'Donoghue Building 7000 - 113 Street Edmonton, AB T6H 5T6",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2511&FROMRESULTS=true
08db8497-17d9-4def-87d5-be5aac7ca05e,Kitscoty Hilltop Library,,,,Public Library,ocd-organization/country:ca/province:ab,,,,,CA-AB,colleen.tabish@btps.ca,"PO Box 450 Kitscoty, AB T0B 2P0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1303&FROMRESULTS=true
08dc639a-bcaa-4862-9231-ef27a4bc7082,Town of Lamont,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,sandy.m@tclamont.ca,"PO Box 330 Lamont, AB T0B 2R0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=662&FROMRESULTS=true
0923f080-0fe9-4c18-8bff-16e88af5bb49,Alberta Innovates - Bio Solutions,,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,barb.joyner@gov.ab.ca,"12th Floor, Centre West Building 10035 - 108 Street Edmonton, AB T5J 3E1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2556&FROMRESULTS=true
09644a84-6037-4e62-96d7-e8b70b054e70,Prairie Rose School Division No. 8,,,,School Jurisdiction,ocd-organization/country:ca/province:ab,,,,,CA-AB,pat.cocks@prrd.ab.ca,"918 - 2nd Avenue Dunmore, AB T1B 0K3",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=739&FROMRESULTS=true
0a329a98-d3bc-429f-9d06-acab65e1cad6,Parkland School Division No. 70,,,,School Jurisdiction,ocd-organization/country:ca/province:ab,,,,,CA-AB,cjonsson@psd70.ab.ca,"4603 - 48 Street Stony Plain, AB T7Z 2A8",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=827&FROMRESULTS=true
0a680e3b-c8bc-4932-ba3e-a1221ae55059,Municipal District of Wainwright No. 61,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,admin2@mdwainwright.ca,"717 - 14 Avenue Wainwright, AB T9W 1B3",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=260&FROMRESULTS=true
0a99ebb9-0d49-4fc6-953b-a77a52e9247b,Pincher Creek Foundation (Alberta),,,,Housing Management Body,ocd-organization/country:ca/province:ab,,,,,CA-AB,crestviewmanager@shaw.ca,"PO Box 1058 Pincher Creek, AB T0K 1W0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1631&FROMRESULTS=true
0b29d598-5c92-4f60-9f06-d36ffa7d8002,County of Thorhild No. 7,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,angela@thorhildcounty.com,"Box 10 801 - 1st Street Thorhild, AB T0A 3J0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2573&FROMRESULTS=true
0b2c658e-2244-4cf0-b484-eb12215c143a,Public Affairs Bureau,,,,Government - Departments,ocd-organization/country:ca/province:ab,,,,,CA-AB,karen.lindgren@gov.ab.ca,"6th Floor, Park Plaza 10611 - 98 Avenue Edmonton, AB T5K 2P2",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1621&FROMRESULTS=true
0b6d3e11-8242-4ef8-82f1-4f8a1b60b045,County of Newell,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,nielsena@countyofnewell.ab.ca,"PO Box 130 Brooks, AB T1R 1B2",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=224&FROMRESULTS=true
0bc14b98-416c-4c23-9db4-8dc00df3ef2c,Ridge Country Housing,,,,Housing Management Body,ocd-organization/country:ca/province:ab,,,,,CA-AB,mike.pulsifer@ridgecountry.ca,"PO Box 600 Raymond, AB T0K 2S0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1043&FROMRESULTS=true
0be00951-0d0c-4a57-8913-049b874dfbc9,The Bethany Group,,,,Housing Management Body,ocd-organization/country:ca/province:ab,,,,,CA-AB,dave.buist@bethanygrp.ca,"4612 - 53 Street Camrose, AB T4V 1Y6",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=958&FROMRESULTS=true
0bf41a2b-a014-4768-b85f-150e268ffefb,Victims of Crime Programs Committee,,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,richard.marks@gov.ab.ca,"9th Floor, Brownlee Building 10365 - 97 Street Edmonton, AB T5J 3W7",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2006&FROMRESULTS=true
0c7b7782-434f-484c-87b2-cea9705c8cc1,Czar Municipal Library,,,,Public Library,ocd-organization/country:ca/province:ab,,,,,CA-AB,jalmberg@xplornet.com,"PO Box 127 Czar, AB T0B 0Z0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1252&FROMRESULTS=true
0d632166-8eef-4b97-8fd0-b45b311e360a,Village of Girouxville,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,girouxvl@serbernet.com,"PO Box 276 Girouxville, AB T0H 1S0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=407&FROMRESULTS=true
0dc44724-8033-446c-863f-d8862b472457,"Persons with Developmental Disabilities, South Region Community Board",,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,barb.joyner@gov.ab.ca,"12th Floor, Centre West Bldg. 10035 - 108 Street Edmonton, AB T5J 3E1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2049&FROMRESULTS=true
0e7d957e-b9a9-4c3d-9b7f-39b064c8ae0d,"Persons with Developmental Disabilities, Calgary Region Community Board",,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,barb.joyner@gov.ab.ca,"12th Floor, Centre West Bldg. 10035 - 108 Street Edmonton, AB T5J 3E1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2042&FROMRESULTS=true
0e9628dc-7a9e-486f-9d16-9ebb419a3752,Milk River Municipal Library,,,,Public Library,ocd-organization/country:ca/province:ab,,,,,CA-AB,help@milkriverlibrary.ca,"PO Box 579 Milk River, AB T0K 1M0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1322&FROMRESULTS=true
0ea03832-588e-4adf-8617-ec4245b8d5f5,Town of Didsbury,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,lsmith@didsbury.ca,"PO Box 790 Didsbury, AB T0M 0W0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=316&FROMRESULTS=true
0f0d06f0-3961-4a14-8258-7d425c2fa0f3,Red Deer Housing Authority,,,,Housing Management Body,ocd-organization/country:ca/province:ab,,,,,CA-AB,outi@rdha.ab.ca,"302, 4719 - 48 Avenue Red Deer, AB T4N 3T1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1041&FROMRESULTS=true
0f0dd047-2da6-4d8c-b22b-638132ffa81f,Central Waste Management Commission,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,cao@rdcounty.ca,"38106 Range Road 275 Red Deer County, AB T4S 2L9",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2494&FROMRESULTS=true
0f0e8a42-22e0-414f-972f-abb96ae54b60,Provincial Parent Advisory Committee,,,,Government - Other,ocd-organization/country:ca/province:ab,,,,,CA-AB,barb.joyner@gov.ab.ca,"12th Floor, Centre West Building 10035 - 108 Street Edmonton, AB_ T5J 3E1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=2515&FROMRESULTS=true
0f5312d6-91a6-40b5-a4db-9d11ece9284f,Vegreville Centennial Library,,,,Public Library,ocd-organization/country:ca/province:ab,,,,,CA-AB,library@vegreville.com,"PO Box 129 Vegreville, AB T9C 1R1",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=1385&FROMRESULTS=true
0f79f6b7-9c93-4420-982a-15dc92c12ce4,Town of Penhold,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,cfo@townofpenhold.ca,"PO Box 10 Penhold, AB T0M 1R0",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=342&FROMRESULTS=true
0fade3fc-fbaf-4626-b70f-847e5330da44,Summer Village of Norglenwold,,,,Municipality,ocd-organization/country:ca/province:ab,,,,,CA-AB,pforsyth@sylvansummervillages.ca,"Suite 104, 4505 - 50 Avenue Sylvan Lake, AB T4S 1W2",,,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm?FUSEACTION=SearchDetails&ID=277&FROMRESULTS=true
